1553729062.227636,16
1553729062.333708,18
1553729062.439775,19
1553729062.544440,16
1553729062.650308,14
1553729062.754925,14
1553729062.859576,11
1553729062.964025,11
1553729063.069725,13
1553729063.174277,12
1553729063.279403,12
1553729063.384510,15
1553729063.488654,15
1553729063.593341,14
1553729063.698104,14
1553729063.804401,13
1553729063.909179,13
1553729064.014062,12
1553729064.118279,13
1553729064.224130,11
1553729064.328471,13
1553729064.433006,12
1553729064.539030,13
1553729064.643677,14
1553729064.748274,14
1553729064.853409,14
1553729064.958623,15
1553729065.063120,16
1553729065.169263,15
1553729065.274725,17
1553729065.379597,16
1553729065.484081,17
1553729065.588616,18
1553729065.693852,18
1553729065.798841,16
1553729065.903005,15
1553729066.008234,18
1553729066.113162,17
1553729066.217717,17
1553729066.323143,18
1553729066.427588,17
1553729066.532708,18
1553729066.637529,18
1553729066.742691,18
1553729066.847177,18
1553729066.951588,18
1553729067.056466,18
1553729067.161971,18
1553729067.267070,18
1553729067.371498,18
1553729067.475984,18
1553729067.580943,18
1553729067.685764,15
1553729067.791055,17
1553729067.895834,16
1553729067.999838,19
1553729068.103996,15
1553729068.208443,11
1553729068.313174,8
1553729068.417880,7
1553729068.522838,8
1553729068.628795,9
1553729068.733685,8
1553729068.837885,9
1553729068.944346,10
1553729069.049622,11
1553729069.154388,12
1553729069.259160,12
1553729069.364437,12
1553729069.470139,12
1553729069.574856,12
1553729069.679724,12
1553729069.785842,11
1553729069.891315,12
1553729069.995836,12
1553729070.101137,13
1553729070.206064,13
1553729070.310228,12
1553729070.415095,13
1553729070.524644,12
1553729070.629100,13
1553729070.733891,13
1553729070.839125,13
1553729070.943249,14
1553729071.047658,14
1553729071.153944,14
1553729071.260366,15
1553729071.365388,15
1553729071.469545,15
1553729071.574278,15
1553729071.678736,17
1553729071.783275,17
1553729071.887494,17
1553729071.992481,16
1553729072.098211,19
1553729072.204158,19
1553729072.309351,16
1553729072.416537,16
1553729072.523861,13
1553729072.634667,13
1553729072.742753,13
1553729072.851271,12
1553729072.959061,14
1553729073.066750,13
1553729073.174711,15
1553729073.281924,15
1553729073.391269,16
1553729073.499736,14
1553729073.608866,14
1553729073.714452,12
1553729073.823055,12
1553729073.934560,14
1553729074.042606,13
1553729074.150655,14
1553729074.256228,14
1553729074.362914,14
1553729074.471480,14
1553729074.580777,14
1553729074.694787,14
1553729074.800538,14
1553729074.905504,15
1553729075.010361,15
1553729075.114662,15
1553729075.219217,16
1553729075.323535,16
1553729075.427654,16
1553729075.532339,16
1553729075.636336,17
1553729075.741151,17
1553729075.845990,17
1553729075.951778,17
1553729076.056743,17
1553729076.164183,17
1553729076.274304,19
1553729076.382080,19
1553729076.489866,19
1553729076.598642,19
1553729076.706696,19
1553729076.814727,20
1553729076.923535,19
1553729077.029347,19
1553729077.136948,16
1553729077.247321,15
1553729077.355812,16
1553729077.464699,15
1553729077.574597,17
1553729077.682959,16
1553729077.788769,16
1553729077.895798,19
1553729078.005981,17
1553729078.117395,19
1553729078.225904,16
1553729078.331443,13
1553729078.437608,8
1553729078.544039,8
1553729078.652813,8
1553729078.760210,9
1553729078.864986,10
1553729078.969791,10
1553729079.075103,10
1553729079.179496,9
1553729079.283916,11
1553729079.389007,11
1553729079.493659,10
1553729079.601305,11
1553729079.707322,11
1553729079.812711,11
1553729079.917912,12
1553729080.023265,11
1553729080.127903,12
1553729080.233533,12
1553729080.338585,12
1553729080.443535,12
1553729080.549149,13
1553729080.654196,13
1553729080.759374,13
1553729080.864418,14
1553729080.969069,14
1553729081.073610,14
1553729081.177973,14
1553729081.283361,15
1553729081.388771,16
1553729081.493178,16
1553729081.597122,15
1553729081.701592,18
1553729081.806161,18
1553729081.911506,15
1553729082.016334,14
1553729082.121989,12
1553729082.226329,12
1553729082.330767,10
1553729082.435059,12
1553729082.540516,12
1553729082.645280,12
1553729082.749877,14
1553729082.854962,12
1553729082.959788,14
1553729083.064173,12
1553729083.168954,13
1553729083.273700,11
1553729083.378167,12
1553729083.482783,13
1553729083.587876,13
1553729083.692873,13
1553729083.798034,13
1553729083.903350,13
1553729084.008311,13
1553729084.113373,13
1553729084.218352,14
1553729084.323445,15
1553729084.428125,15
1553729084.533385,15
1553729084.638311,15
1553729084.743009,15
1553729084.847820,15
1553729084.952825,16
1553729085.057730,16
1553729085.163020,16
1553729085.267901,16
1553729085.372756,16
1553729085.477970,16
1553729085.582831,16
1553729085.687186,18
1553729085.792907,17
1553729085.897652,17
1553729086.002987,19
1553729086.108074,20
1553729086.212717,18
1553729086.317751,19
1553729086.423121,19
1553729086.528691,19
1553729086.633475,15
1553729086.737575,13
1553729086.842658,14
1553729086.947314,17
1553729087.052594,16
1553729087.156523,15
1553729087.261336,14
1553729087.365662,12
1553729087.474213,14
1553729087.578688,13
1553729087.682967,15
1553729087.787337,14
1553729087.892400,16
1553729087.997371,16
1553729088.102965,15
1553729088.208046,14
1553729088.313538,14
1553729088.419868,14
1553729088.525167,14
1553729088.629641,15
1553729088.733769,15
1553729088.838401,15
1553729088.942948,15
1553729089.047425,16
1553729089.152920,17
1553729089.258521,17
1553729089.363880,17
1553729089.469205,17
1553729089.574090,17
1553729089.681779,18
1553729089.786360,18
1553729089.892390,18
1553729089.998149,18
1553729090.102849,18
1553729090.208145,19
1553729090.313573,18
1553729090.418471,18
1553729090.523423,19
1553729090.628075,18
1553729090.733357,18
1553729090.838340,18
1553729090.942587,18
1553729091.049491,18
1553729091.155002,18
1553729091.259860,13
1553729091.364632,18
1553729091.469242,8
1553729091.574028,5
1553729091.678735,5
1553729091.783153,5
1553729091.888256,7
1553729091.993365,7
1553729092.099125,9
1553729092.204181,7
1553729092.309018,9
1553729092.414098,9
1553729092.518942,8
1553729092.624065,8
1553729092.729519,10
1553729092.834558,9
1553729092.939818,9
1553729093.044847,11
1553729093.150812,10
1553729093.255429,11
1553729093.362158,12
1553729093.467466,11
1553729093.572576,12
1553729093.677412,11
1553729093.782993,12
1553729093.887606,12
1553729093.991973,13
1553729094.096567,12
1553729094.202116,14
1553729094.306758,13
1553729094.412372,14
1553729094.517418,15
1553729094.623240,15
1553729094.728340,14
1553729094.834153,15
1553729094.939273,16
1553729095.044255,16
1553729095.148804,16
1553729095.253724,18
1553729095.358789,18
1553729095.463896,18
1553729095.569167,19
1553729095.674529,19
1553729095.779090,15
1553729095.884697,14
1553729095.989468,12
1553729096.094677,12
1553729096.199498,9
1553729096.304150,8
1553729096.408458,11
1553729096.513861,10
1553729096.618828,9
1553729096.724690,13
1553729096.830550,14
1553729096.936069,15
1553729097.040288,14
1553729097.144458,13
1553729097.249252,13
1553729097.354041,13
1553729097.459441,13
1553729097.563965,13
1553729097.669268,14
1553729097.774343,13
1553729097.879736,14
1553729097.985582,14
1553729098.090540,14
1553729098.195374,14
1553729098.300157,16
1553729098.405011,15
1553729098.510357,15
1553729098.614982,16
1553729098.719312,16
1553729098.824308,15
1553729098.929922,17
1553729099.034862,17
1553729099.140276,18
1553729099.245252,17
1553729099.350787,18
1553729099.456593,18
1553729099.561984,17
1553729099.668066,19
1553729099.773249,19
1553729099.877596,19
1553729099.982306,19
1553729100.086827,19
1553729100.191241,20
1553729100.298189,17
1553729100.403432,19
1553729100.508870,18
1553729100.613544,18
1553729100.718682,18
1553729100.823917,16
1553729100.929051,15
1553729101.034220,11
1553729101.139119,11
1553729101.243698,17
1553729101.348406,17
1553729101.453420,12
1553729101.558703,13
1553729101.663282,13
1553729101.767818,13
1553729101.872773,13
1553729101.977677,14
1553729102.082916,14
1553729102.189099,13
1553729102.293752,14
1553729102.398786,14
1553729102.503408,15
1553729102.607871,14
1553729102.712920,15
1553729102.818121,15
1553729102.923446,15
1553729103.028215,16
1553729103.132435,16
1553729103.237095,17
1553729103.341984,17
1553729103.448059,16
1553729103.553048,18
1553729103.658084,16
1553729103.763743,17
1553729103.868626,17
1553729103.973432,17
1553729104.079679,18
1553729104.185053,19
1553729104.290967,19
1553729104.395989,19
1553729104.500802,19
1553729104.605215,19
1553729104.710101,18
1553729104.814710,19
1553729104.920907,19
1553729105.025803,13
1553729105.131832,12
1553729105.237947,7
1553729105.343449,3
1553729105.448747,4
1553729105.553014,5
1553729105.657509,6
1553729105.763209,8
1553729105.868433,8
1553729105.973205,8
1553729106.078197,7
1553729106.183268,9
1553729106.288085,7
1553729106.393790,8
1553729106.498818,9
1553729106.603645,9
1553729106.709742,9
1553729106.814948,11
1553729106.919513,11
1553729107.024350,11
1553729107.129067,11
1553729107.234335,12
1553729107.339247,11
1553729107.443379,12
1553729107.548086,13
1553729107.654282,13
1553729107.759641,13
1553729107.865281,14
1553729107.969727,14
1553729108.076357,13
1553729108.181031,14
1553729108.286094,14
1553729108.391010,15
1553729108.495927,14
1553729108.601339,15
1553729108.707838,15
1553729108.812663,14
1553729108.917875,16
1553729109.023016,16
1553729109.127651,17
1553729109.233470,17
1553729109.339770,17
1553729109.444452,18
1553729109.549215,17
1553729109.654105,16
1553729109.758535,17
1553729109.863780,16
1553729109.968226,12
1553729110.073186,13
1553729110.178635,11
1553729110.283614,11
1553729110.388172,11
1553729110.493145,12
1553729110.598439,14
1553729110.703531,15
1553729110.809145,16
1553729110.914524,13
1553729111.020262,13
1553729111.124880,12
1553729111.229709,13
1553729111.334811,13
1553729111.441074,13
1553729111.545691,14
1553729111.651565,14
1553729111.756359,15
1553729111.860904,15
1553729111.965379,15
1553729112.071062,15
1553729112.175608,15
1553729112.280017,15
1553729112.385371,16
1553729112.489875,16
1553729112.594497,15
1553729112.699212,16
1553729112.804068,17
1553729112.909263,17
1553729113.013606,17
1553729113.118154,17
1553729113.223182,17
1553729113.332152,18
1553729113.436877,19
1553729113.542436,19
1553729113.648205,18
1553729113.753451,20
1553729113.859108,19
1553729113.963925,19
1553729114.069254,20
1553729114.174855,19
1553729114.279771,20
1553729114.385569,19
1553729114.490769,16
1553729114.595612,11
1553729114.701864,9
1553729114.807320,4
1553729114.912921,4
1553729115.018304,5
1553729115.123217,6
1553729115.227581,7
1553729115.332461,8
1553729115.437277,8
1553729115.542804,10
1553729115.647853,8
1553729115.753079,8
1553729115.857454,8
1553729115.962152,8
1553729116.067357,8
1553729116.172381,9
1553729116.276847,10
1553729116.382241,10
1553729116.486435,11
1553729116.592026,11
1553729116.697431,11
1553729116.802405,12
1553729116.907729,12
1553729117.013196,12
1553729117.117940,13
1553729117.223039,13
1553729117.328961,12
1553729117.434323,13
1553729117.539424,14
1553729117.644419,14
1553729117.749360,14
1553729117.854308,15
1553729117.960453,16
1553729118.064627,16
1553729118.169468,15
1553729118.273740,15
1553729118.378816,16
1553729118.483663,15
1553729118.588322,16
1553729118.695342,17
1553729118.801096,17
1553729118.905506,19
1553729119.010652,18
1553729119.115463,18
1553729119.219892,16
1553729119.324684,16
1553729119.429062,13
1553729119.533255,8
1553729119.637902,9
1553729119.742491,11
1553729119.847431,11
1553729119.953249,11
1553729120.057670,13
1553729120.162504,14
1553729120.267042,15
1553729120.372864,16
1553729120.477516,14
1553729120.582893,14
1553729120.687655,12
1553729120.792288,13
1553729120.897044,13
1553729121.002411,14
1553729121.107125,13
1553729121.212701,14
1553729121.317110,14
1553729121.422356,14
1553729121.527515,15
1553729121.632315,15
1553729121.736976,16
1553729121.842477,15
1553729121.947006,16
1553729122.052549,17
1553729122.157137,16
1553729122.262693,16
1553729122.368690,16
1553729122.474057,17
1553729122.580308,16
1553729122.684679,18
1553729122.789804,17
1553729122.894438,18
1553729122.999252,19
1553729123.103828,19
1553729123.208922,18
1553729123.313537,19
1553729123.418585,19
1553729123.523240,19
1553729123.628112,18
1553729123.732569,20
1553729123.837305,19
1553729123.942223,18
1553729124.047685,19
1553729124.152560,15
1553729124.256599,15
1553729124.361220,12
1553729124.465928,11
1553729124.571171,11
1553729124.675482,12
1553729124.780555,14
1553729124.884821,13
1553729124.990682,16
1553729125.095964,14
1553729125.201398,13
1553729125.306468,13
1553729125.412074,14
1553729125.517550,13
1553729125.622819,14
1553729125.727473,14
1553729125.832344,14
1553729125.936924,14
1553729126.041195,15
1553729126.145782,15
1553729126.251751,15
1553729126.356331,15
1553729126.461620,17
1553729126.566448,17
1553729126.670487,16
1553729126.774424,17
1553729126.879655,16
1553729126.985373,17
1553729127.091490,18
1553729127.196170,17
1553729127.300477,17
1553729127.405228,18
1553729127.510943,18
1553729127.615875,19
1553729127.721607,17
1553729127.826176,18
1553729127.931568,18
1553729128.036691,17
1553729128.141596,19
1553729128.248157,18
1553729128.353812,18
1553729128.458085,18
1553729128.562857,19
1553729128.667999,17
1553729128.772947,14
1553729128.879137,15
1553729128.984810,10
1553729129.089134,11
1553729129.194255,11
1553729129.299171,12
1553729129.404419,13
1553729129.509258,12
1553729129.614095,19
1553729129.719226,17
1553729129.824348,14
1553729129.930189,14
1553729130.036018,12
1553729130.141933,7
1553729130.247109,8
1553729130.352564,8
1553729130.457496,7
1553729130.562556,9
1553729130.667084,8
1553729130.773283,9
1553729130.877783,9
1553729130.982969,10
1553729131.088142,9
1553729131.193079,10
1553729131.297715,10
1553729131.401992,10
1553729131.507865,11
1553729131.613087,11
1553729131.718417,12
1553729131.823853,11
1553729131.928111,12
1553729132.033156,12
1553729132.138023,13
1553729132.242801,12
1553729132.347553,13
1553729132.452394,13
1553729132.556718,13
1553729132.661869,15
1553729132.771989,15
1553729132.876939,16
1553729132.982737,16
1553729133.087360,18
1553729133.192979,18
1553729133.298390,17
1553729133.402849,15
1553729133.507483,15
1553729133.612863,12
1553729133.717761,13
1553729133.823592,9
1553729133.928849,10
1553729134.033351,10
1553729134.138392,9
1553729134.243019,12
1553729134.347551,11
1553729134.453256,13
1553729134.558673,12
1553729134.664264,13
1553729134.768859,12
1553729134.874158,11
1553729134.979798,12
1553729135.084929,12
1553729135.189643,12
1553729135.295395,13
1553729135.400141,13
1553729135.504747,13
1553729135.612106,14
1553729135.717122,15
1553729135.821629,14
1553729135.926608,15
1553729136.030916,15
1553729136.135285,15
1553729136.240248,15
1553729136.345924,16
1553729136.450680,16
1553729136.555759,15
1553729136.660327,17
1553729136.765024,17
1553729136.870110,18
1553729136.974707,18
1553729137.080190,17
1553729137.185819,17
1553729137.291255,17
1553729137.396143,18
1553729137.502634,19
1553729137.607424,18
1553729137.713363,18
1553729137.818066,18
1553729137.922513,18
1553729138.028041,18
1553729138.133168,13
1553729138.237739,13
1553729138.342831,9
1553729138.447311,10
1553729138.552363,12
1553729138.657005,12
1553729138.761437,12
1553729138.866250,13
1553729138.971269,13
1553729139.076492,13
1553729139.181962,14
1553729139.286380,14
1553729139.390980,17
1553729139.496061,17
1553729139.602145,14
1553729139.708436,15
1553729139.813527,14
1553729139.918110,14
1553729140.023667,15
1553729140.129440,15
1553729140.234346,15
1553729140.339715,15
1553729140.444891,16
1553729140.550231,17
1553729140.655228,16
1553729140.760226,16
1553729140.865618,18
1553729140.970284,18
1553729141.074205,17
1553729141.178912,18
1553729141.283849,18
1553729141.388504,18
1553729141.493934,19
1553729141.598581,18
1553729141.703506,18
1553729141.808187,19
1553729141.913383,20
1553729142.018554,19
1553729142.125058,18
1553729142.230303,20
1553729142.335493,19
1553729142.441170,19
1553729142.545781,20
1553729142.650880,16
1553729142.755432,20
1553729142.859848,15
1553729142.964542,10
1553729143.069289,10
1553729143.173734,10
1553729143.278384,11
1553729143.383902,12
1553729143.488150,13
1553729143.592549,12
1553729143.697886,13
1553729143.803676,14
1553729143.908442,16
1553729144.014078,15
1553729144.122628,16
1553729144.227363,16
1553729144.333321,17
1553729144.438326,14
1553729144.543096,15
1553729144.647621,15
1553729144.753075,15
1553729144.860022,16
1553729144.966620,16
1553729145.071417,15
1553729145.177026,16
1553729145.281257,16
1553729145.390082,18
1553729145.494847,17
1553729145.599587,17
1553729145.704648,17
1553729145.808652,16
1553729145.912737,18
1553729146.018161,18
1553729146.123773,18
1553729146.228503,18
1553729146.333354,18
1553729146.437863,20
1553729146.542781,18
1553729146.648094,18
1553729146.753311,20
1553729146.857858,19
1553729146.963355,19
1553729147.069470,16
1553729147.173728,16
1553729147.278443,13
1553729147.382855,20
1553729147.487452,19
1553729147.592827,12
1553729147.698728,10
1553729147.803808,6
1553729147.908659,7
1553729148.012935,7
1553729148.117517,6
1553729148.221640,8
1553729148.325636,9
1553729148.431478,8
1553729148.535495,8
1553729148.641391,9
1553729148.746092,9
1553729148.851283,9
1553729148.956003,10
1553729149.062259,10
1553729149.166907,10
1553729149.273359,11
1553729149.378382,12
1553729149.484303,13
1553729149.589251,12
1553729149.694048,13
1553729149.800310,14
1553729149.905561,14
1553729150.010314,13
1553729150.114733,14
1553729150.219646,14
1553729150.325612,14
1553729150.431375,14
1553729150.536303,15
1553729150.642226,14
1553729150.746877,15
1553729150.852228,15
1553729150.957232,14
1553729151.062676,15
1553729151.167668,16
1553729151.273394,17
1553729151.378132,17
1553729151.483335,18
1553729151.588729,18
1553729151.693699,18
1553729151.798078,17
1553729151.903361,16
1553729152.013738,15
1553729152.118213,12
1553729152.223632,13
1553729152.328587,9
1553729152.433341,10
1553729152.538178,11
1553729152.642776,13
1553729152.746626,13
1553729152.851473,12
1553729152.955759,15
1553729153.060066,13
1553729153.164385,13
1553729153.271588,12
1553729153.376749,12
1553729153.482480,13
1553729153.587526,12
1553729153.691955,13
1553729153.797571,14
1553729153.902040,14
1553729154.006786,14
1553729154.111996,16
1553729154.216855,15
1553729154.321250,14
1553729154.425516,15
1553729154.530123,15
1553729154.639959,17
1553729154.745916,16
1553729154.851238,16
1553729154.956139,17
1553729155.060438,15
1553729155.165065,17
1553729155.271511,17
1553729155.377414,17
1553729155.482744,17
1553729155.587547,17
1553729155.691975,18
1553729155.795779,17
1553729155.899965,19
1553729156.004266,19
1553729156.108209,19
1553729156.216914,19
1553729156.321426,19
1553729156.425923,19
1553729156.530017,19
1553729156.634228,17
1553729156.738869,12
1553729156.843232,11
1553729156.947687,9
1553729157.052515,10
1553729157.157311,11
1553729157.262594,10
1553729157.367896,13
1553729157.472239,12
1553729157.580129,14
1553729157.685456,13
1553729157.790066,15
1553729157.894793,17
1553729157.999135,16
1553729158.103941,14
1553729158.210396,15
1553729158.315899,14
1553729158.421007,14
1553729158.525526,14
1553729158.631413,15
1553729158.735879,15
1553729158.842369,16
1553729158.947246,16
1553729159.053143,16
1553729159.157630,15
1553729159.262457,17
1553729159.368246,16
1553729159.472959,15
1553729159.578214,16
1553729159.682687,18
1553729159.788227,17
1553729159.892606,17
1553729159.997704,17
1553729160.102864,18
1553729160.206721,17
1553729160.310606,18
1553729160.415228,18
1553729160.521099,18
1553729160.625692,18
1553729160.731110,19
1553729160.837274,18
1553729160.942368,18
1553729161.046797,19
1553729161.153582,18
1553729161.258174,15
1553729161.362933,19
1553729161.467620,12
1553729161.572315,6
1553729161.677705,1
1553729161.783344,2
1553729161.887710,3
1553729161.992752,4
1553729162.098251,6
1553729162.203395,6
1553729162.307635,6
1553729162.413843,6
1553729162.519794,6
1553729162.625437,7
1553729162.730119,8
1553729162.834959,8
1553729162.939905,9
1553729163.044358,8
1553729163.149593,9
1553729163.254776,9
1553729163.359087,9
1553729163.463848,10
1553729163.569885,10
1553729163.674521,10
1553729163.779480,11
1553729163.886185,11
1553729163.991120,11
1553729164.095850,11
1553729164.201182,13
1553729164.305671,12
1553729164.410404,12
1553729164.515242,15
1553729164.620977,13
1553729164.727223,14
1553729164.833179,14
1553729164.939034,15
1553729165.043885,14
1553729165.153089,15
1553729165.258328,16
1553729165.363568,17
1553729165.469107,19
1553729165.574574,18
1553729165.679837,15
1553729165.784695,15
1553729165.889733,14
1553729165.994206,12
1553729166.099387,13
1553729166.203935,11
1553729166.307687,10
1553729166.413143,10
1553729166.517872,10
1553729166.622612,9
1553729166.727297,10
1553729166.833433,10
1553729166.939198,10
1553729167.044023,10
1553729167.149408,12
1553729167.254218,12
1553729167.359288,12
1553729167.463778,14
1553729167.568444,13
1553729167.673156,13
1553729167.778818,13
1553729167.883605,14
1553729167.988283,14
1553729168.093064,14
1553729168.197872,15
1553729168.303865,15
1553729168.408194,15
1553729168.512300,15
1553729168.617214,15
1553729168.722731,16
1553729168.827875,16
1553729168.932492,16
1553729169.037203,17
1553729169.142027,16
1553729169.247078,17
1553729169.353446,18
1553729169.458557,18
1553729169.563677,18
1553729169.668480,18
1553729169.775428,18
1553729169.880335,17
1553729169.985482,17
1553729170.090813,17
1553729170.194942,17
1553729170.299520,14
1553729170.404375,15
1553729170.509446,11
1553729170.615304,11
1553729170.720749,11
1553729170.825524,13
1553729170.930002,16
1553729171.034899,16
1553729171.139652,15
1553729171.244569,16
1553729171.350739,12
1553729171.455538,13
1553729171.560089,13
1553729171.664885,13
1553729171.769506,13
1553729171.874804,14
1553729171.979984,14
1553729172.084555,14
1553729172.188244,14
1553729172.293748,15
1553729172.398874,15
1553729172.504420,15
1553729172.610701,16
1553729172.715646,16
1553729172.820953,16
1553729172.926062,16
1553729173.032028,17
1553729173.136939,17
1553729173.241356,16
1553729173.345957,18
1553729173.450311,18
1553729173.557232,17
1553729173.662521,19
1553729173.768230,19
1553729173.873396,19
1553729173.978581,19
1553729174.083586,19
1553729174.188609,19
1553729174.294272,18
1553729174.398958,19
1553729174.503728,19
1553729174.610077,19
1553729174.715801,18
1553729174.820321,16
1553729174.925547,15
1553729175.031419,13
1553729175.136094,11
1553729175.241992,10
1553729175.346591,11
1553729175.451944,13
1553729175.557642,13
1553729175.662989,14
1553729175.767910,13
1553729175.873290,14
1553729175.978469,15
1553729176.083390,17
1553729176.188348,16
1553729176.294027,16
1553729176.398774,14
1553729176.503570,15
1553729176.607930,15
1553729176.711887,15
1553729176.816361,15
1553729176.921798,15
1553729177.027255,16
1553729177.132109,16
1553729177.236855,16
1553729177.342223,16
1553729177.446838,16
1553729177.551601,17
1553729177.656556,16
1553729177.761423,17
1553729177.866216,17
1553729177.972009,17
1553729178.077763,18
1553729178.183180,18
1553729178.287944,19
1553729178.392952,19
1553729178.497790,18
1553729178.602265,18
1553729178.706898,18
1553729178.811299,18
1553729178.916055,19
1553729179.021365,19
1553729179.126668,19
1553729179.233079,15
1553729179.337762,15
1553729179.443194,13
1553729179.548975,11
1553729179.654470,19
1553729179.760036,19
1553729179.864788,12
1553729179.971169,11
1553729180.076175,5
1553729180.181629,6
1553729180.286322,6
1553729180.391269,6
1553729180.495596,7
1553729180.600358,7
1553729180.705246,8
1553729180.809303,8
1553729180.913884,9
1553729181.018451,9
1553729181.124035,10
1553729181.229078,10
1553729181.334046,10
1553729181.440531,10
1553729181.545391,11
1553729181.649952,11
1553729181.755328,13
1553729181.860390,12
1553729181.964835,13
1553729182.070447,13
1553729182.176301,13
1553729182.282094,14
1553729182.386662,14
1553729182.492245,14
1553729182.597144,14
1553729182.702111,14
1553729182.807824,14
1553729182.912872,15
1553729183.016964,16
1553729183.121134,19
1553729183.225735,18
1553729183.331057,19
1553729183.435854,14
1553729183.542703,14
1553729183.647291,13
1553729183.753458,11
1553729183.859933,9
1553729183.965194,9
1553729184.071055,9
1553729184.176938,11
1553729184.282199,12
1553729184.387495,12
1553729184.492827,10
1553729184.597838,11
1553729184.702746,10
1553729184.807459,11
1553729184.911976,12
1553729185.018961,12
1553729185.123644,12
1553729185.229055,13
1553729185.333649,13
1553729185.438738,13
1553729185.544479,13
1553729185.648919,14
1553729185.753844,14
1553729185.859393,14
1553729185.963812,14
1553729186.069312,15
1553729186.174170,14
1553729186.278860,16
1553729186.383329,15
1553729186.488877,15
1553729186.594073,15
